Peer IP,Direction,Destination Port
10.0.1.20,Sent,53
10.0.129.20,Sent,53
192.168.4.101,Sent,123
192.168.4.101,Sent,53
192.168.4.101,Sent,135
192.168.4.101,Sent,49669
192.168.4.101,Sent,445
192.168.4.101,Sent,389
192.168.4.101,Sent,64034
192.168.4.101,Sent,49676
192.168.9.223,Sent,56583
192.168.9.223,Sent,53
192.168.9.223,Sent,135
192.168.9.223,Sent,49669
192.168.9.223,Sent,445
192.168.4.102,Sent,49675
192.168.4.102,Sent,389
192.168.4.102,Sent,135
192.168.4.102,Sent,53
192.168.4.103,Sent,53
192.168.4.105,Sent,8530
192.168.148.2,Received,53
192.168.4.33,Received,53
44.128.83.172,Received,443
44.128.83.172,Received,2060
44.128.83.172,Received,1872
44.128.83.172,Received,2057
44.128.83.172,Received,80
44.128.83.172,Received,2037
44.128.83.172,Received,2039
44.128.83.172,Received,2020
44.128.83.172,Received,2069
44.128.83.172,Received,1855
44.128.83.172,Received,2040
44.128.83.172,Received,389
44.128.83.172,Received,2018
44.128.83.172,Received,1854
44.128.83.172,Received,2070
44.128.83.172,Received,2058
44.128.83.172,Received,1857
44.128.83.172,Received,2038
44.128.83.172,Received,1856
44.128.83.172,Received,1873
44.128.83.172,Received,2017
44.128.83.172,Received,2019
44.128.83.172,Received,2059
192.168.4.102,Received,53
192.168.9.223,Received,56101
192.168.9.223,Received,53
192.168.9.223,Received,59229
192.168.9.223,Received,54016
192.168.9.223,Received,57500
192.168.9.223,Received,135
192.168.9.223,Received,445
192.168.9.223,Received,389
192.168.9.223,Received,51852
192.168.9.223,Received,49667
192.168.9.223,Received,54313
192.168.9.223,Received,59138
192.168.9.223,Received,63353
44.128.83.71,Received,427
44.128.83.71,Received,548
44.128.83.71,Received,1021
44.128.83.71,Received,377
44.128.83.71,Received,364
44.128.83.71,Received,563
44.128.83.71,Received,759
44.128.83.71,Received,380
44.128.83.71,Received,394
44.128.83.71,Received,293
44.128.83.71,Received,395
44.128.83.71,Received,859
44.128.83.71,Received,330
44.128.83.71,Received,860
44.128.83.71,Received,332
44.128.83.71,Received,540
44.128.83.71,Received,614
44.128.83.71,Received,890
44.128.83.71,Received,743
44.128.83.71,Received,1126
44.128.83.71,Received,1096
44.128.83.71,Received,627
44.128.83.71,Received,345
44.128.83.71,Received,940
44.128.83.71,Received,487
44.128.83.71,Received,790
44.128.83.71,Received,791
44.128.83.71,Received,826
44.128.83.71,Received,471
44.128.83.71,Received,1137
44.128.83.71,Received,522
44.128.83.71,Received,628
44.128.83.71,Received,729
44.128.83.71,Received,411
44.128.83.71,Received,348
44.128.83.71,Received,709
44.128.83.71,Received,892
44.128.83.71,Received,988
44.128.83.71,Received,1002
44.128.83.71,Received,1134
44.128.83.71,Received,792
44.128.83.71,Received,539
44.128.83.71,Received,565
44.128.83.71,Received,1136
44.128.83.71,Received,444
44.128.83.71,Received,378
44.128.83.71,Received,825
44.128.83.71,Received,961
44.128.83.71,Received,426
44.128.83.71,Received,311
44.128.83.71,Received,312
44.128.83.71,Received,331
44.128.83.71,Received,806
44.128.83.71,Received,745
44.128.83.71,Received,1004
44.128.83.71,Received,504
44.128.83.71,Received,775
44.128.83.71,Received,989
44.128.83.71,Received,296
44.128.83.71,Received,472
44.128.83.71,Received,824
44.128.83.71,Received,807
44.128.83.71,Received,1110
44.128.83.71,Received,1060
44.128.83.71,Received,728
44.128.83.71,Received,776
44.128.83.71,Received,844
44.128.83.71,Received,1003
44.128.83.71,Received,1034
44.128.83.71,Received,1079
44.128.83.71,Received,329
44.128.83.71,Received,727
44.128.83.71,Received,579
44.128.83.71,Received,520
44.128.83.71,Received,925
44.128.83.71,Received,597
44.128.83.71,Received,761
44.128.83.71,Received,1036
44.128.83.71,Received,545
44.128.83.71,Received,861
44.128.83.71,Received,582
44.128.83.71,Received,629
44.128.83.71,Received,987
44.128.83.71,Received,313
44.128.83.71,Received,922
44.128.83.71,Received,469
44.128.83.71,Received,379
44.128.83.71,Received,891
44.128.83.71,Received,1005
44.128.83.71,Received,361
44.128.83.71,Received,1095
44.128.83.71,Received,1135
44.128.83.71,Received,874
44.128.83.71,Received,393
44.128.83.71,Received,535
44.128.83.71,Received,1063
44.128.83.71,Received,708
44.128.83.71,Received,630
44.128.83.71,Received,959
44.128.83.71,Received,612
44.128.83.71,Received,1020
44.128.83.71,Received,430
44.128.83.71,Received,1019
44.128.83.71,Received,443
44.128.83.71,Received,347
44.128.83.71,Received,1127
44.128.83.71,Received,986
44.128.83.71,Received,470
44.128.83.71,Received,742
44.128.83.71,Received,970
44.128.83.71,Received,960
44.128.83.71,Received,501
44.128.83.71,Received,971
44.128.83.71,Received,537
44.128.83.71,Received,923
44.128.83.71,Received,486
44.128.83.71,Received,503
44.128.83.71,Received,409
44.128.83.71,Received,827
44.128.83.71,Received,362
44.128.83.71,Received,389
44.128.83.71,Received,595
44.128.83.71,Received,1062
44.128.83.71,Received,410
44.128.83.71,Received,295
44.128.83.71,Received,613
44.128.83.71,Received,943
44.128.83.71,Received,1080
44.128.83.71,Received,519
44.128.83.71,Received,941
44.128.83.71,Received,942
44.128.83.71,Received,1111
44.128.83.71,Received,598
44.128.83.71,Received,1112
44.128.83.71,Received,294
44.128.83.71,Received,580
44.128.83.71,Received,596
44.128.83.71,Received,777
44.128.83.71,Received,711
44.128.83.71,Received,858
44.128.83.71,Received,906
44.128.83.71,Received,924
44.128.83.71,Received,1037
44.128.83.71,Received,363
44.128.83.71,Received,726
44.128.83.71,Received,876
44.128.83.71,Received,396
44.128.83.71,Received,1129
44.128.83.71,Received,877
44.128.83.71,Received,1081
44.128.83.71,Received,760
44.128.83.71,Received,793
44.128.83.71,Received,744
44.128.83.71,Received,893
44.128.83.71,Received,972
44.128.83.71,Received,547
44.128.83.71,Received,488
44.128.83.71,Received,566
44.128.83.71,Received,907
44.128.83.71,Received,314
44.128.83.71,Received,1113
44.128.83.71,Received,842
44.128.83.71,Received,758
44.128.83.71,Received,346
44.128.83.71,Received,909
44.128.83.71,Received,1128
44.128.83.71,Received,564
44.128.83.71,Received,448
44.128.83.71,Received,425
44.128.83.71,Received,908
44.128.83.71,Received,1097
44.128.83.71,Received,412
44.128.83.71,Received,485
44.128.83.71,Received,845
44.128.83.71,Received,808
44.128.83.71,Received,611
44.128.83.71,Received,809
44.128.83.71,Received,973
44.128.83.71,Received,445
44.128.83.71,Received,958
44.128.83.71,Received,774
44.128.83.71,Received,710
44.128.83.71,Received,581
44.128.83.71,Received,875
44.128.83.71,Received,502
44.128.83.71,Received,1078
44.128.83.71,Received,1018
44.128.83.71,Received,1094
44.128.83.71,Received,1035
44.128.83.71,Received,546
44.128.83.71,Received,843
44.128.83.71,Received,521
44.128.83.71,Received,1061
10.139.2.36,Received,139
10.139.2.36,Received,445
192.168.115.123,Received,389
192.168.4.103,Received,389
192.168.4.103,Received,53
192.168.4.161,Received,53
192.168.4.160,Received,53
192.168.4.160,Received,445
192.168.5.27,Received,80
192.168.5.27,Received,445
192.168.4.101,Received,389
192.168.4.101,Received,53
192.168.5.127,Received,53
44.128.83.145,Received,389
44.128.83.125,Received,389
192.168.4.156,Received,389
192.168.4.156,Received,53
192.168.4.204,Received,53
192.168.5.48,Received,53
192.168.4.162,Received,53
192.168.4.159,Received,53
192.168.5.134,Received,53
192.168.147.220,Received,389
192.168.4.205,Received,389
192.168.4.205,Received,53
192.168.5.30,Received,53
192.168.5.30,Received,445
44.128.83.2,Received,443
44.128.83.2,Received,66
44.128.83.2,Received,98
44.128.83.2,Received,131
44.128.83.2,Received,67
44.128.83.2,Received,65
44.128.83.2,Received,132
44.128.83.2,Received,389
44.128.83.2,Received,100
44.128.83.2,Received,134
44.128.83.2,Received,81
44.128.83.2,Received,68
44.128.83.2,Received,116
44.128.83.2,Received,115
44.128.83.2,Received,97
44.128.83.2,Received,99
44.128.83.2,Received,114
44.128.83.2,Received,83
44.128.83.2,Received,84
44.128.83.2,Received,82
44.128.83.2,Received,133
44.128.83.2,Received,113
192.168.4.67,Received,445
192.168.5.49,Received,53
192.168.5.8,Received,53
192.168.5.52,Received,53
192.168.4.107,Received,53
192.168.4.206,Received,53
192.168.5.26,Received,53
192.168.4.172,Received,53
192.168.5.33,Received,389
192.168.4.187,Received,53
192.168.4.171,Received,53
192.168.5.211,Received,389
192.168.5.23,Received,389
192.168.6.38,Received,389
192.168.4.170,Received,389
44.128.83.58,Received,443
44.128.83.58,Received,217
44.128.83.58,Received,218
44.128.83.58,Received,221
44.128.83.58,Received,222
44.128.83.58,Received,80
192.168.5.2,Received,389
44.128.83.52,Received,389
192.168.147.254,Received,389
44.128.83.42,Received,389
192.168.147.205,Received,389
44.128.83.37,Received,389
44.128.83.141,Received,443
44.128.83.141,Received,325
44.128.83.141,Received,343
44.128.83.141,Received,326
44.128.83.141,Received,376
44.128.83.141,Received,66
44.128.83.141,Received,377
44.128.83.141,Received,49
44.128.83.141,Received,33
44.128.83.141,Received,31
44.128.83.141,Received,391
44.128.83.141,Received,392
44.128.83.141,Received,32
44.128.83.141,Received,65
44.128.83.141,Received,67
44.128.83.141,Received,327
44.128.83.141,Received,47
44.128.83.141,Received,34
44.128.83.141,Received,342
44.128.83.141,Received,344
44.128.83.141,Received,389
44.128.83.141,Received,100
44.128.83.141,Received,68
44.128.83.141,Received,324
44.128.83.141,Received,345
44.128.83.141,Received,358
44.128.83.141,Received,101
44.128.83.141,Received,374
44.128.83.141,Received,99
44.128.83.141,Received,359
44.128.83.141,Received,361
44.128.83.141,Received,83
44.128.83.141,Received,84
44.128.83.141,Received,393
44.128.83.141,Received,85
44.128.83.141,Received,360
44.128.83.141,Received,390
44.128.83.141,Received,86
44.128.83.141,Received,102
44.128.83.141,Received,50
44.128.83.141,Received,375
44.128.83.141,Received,48
44.128.83.74,Received,443
44.128.83.74,Received,72
44.128.83.74,Received,73
44.128.83.74,Received,51
44.128.83.74,Received,47
44.128.83.74,Received,50
44.128.83.74,Received,49
44.128.83.74,Received,389
44.128.83.74,Received,75
44.128.83.74,Received,48
44.128.83.74,Received,76
44.128.83.74,Received,74
44.128.83.74,Received,52
44.128.83.74,Received,71
44.128.83.85,Received,389
44.128.83.85,Received,443
44.128.83.181,Received,389
44.128.83.76,Received,443
44.128.83.76,Received,43
44.128.83.76,Received,44
44.128.83.76,Received,61
44.128.83.76,Received,50
44.128.83.76,Received,49
44.128.83.76,Received,389
44.128.83.76,Received,62
192.168.147.207,Received,389
44.128.83.191,Received,443
44.128.83.191,Received,17
44.128.83.191,Received,389
44.128.83.191,Received,37
44.128.83.191,Received,36
44.128.83.191,Received,39
44.128.83.191,Received,16
44.128.83.191,Received,38
44.128.83.132,Received,389
44.128.83.133,Received,389
192.168.147.57,Received,389
44.128.83.84,Received,389
44.128.83.82,Received,389
